record_id,source,source_document_id,source_url,license
v2q_015436,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153472?page=754,https://jinnews.net/kr/HEMU-NUCE/content/view/153472?page=754,check dataset card / original news site licenses before redistribution
v2q_015437,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153476?page=754,https://jinnews.net/kr/HEMU-NUCE/content/view/153476?page=754,check dataset card / original news site licenses before redistribution
v2q_015438,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153518?page=753,https://jinnews.net/kr/HEMU-NUCE/content/view/153518?page=753,check dataset card / original news site licenses before redistribution
v2q_015439,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153570?page=753,https://jinnews.net/kr/HEMU-NUCE/content/view/153570?page=753,check dataset card / original news site licenses before redistribution
v2q_015440,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153572?page=753,https://jinnews.net/kr/HEMU-NUCE/content/view/153572?page=753,check dataset card / original news site licenses before redistribution
v2q_015441,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153740?page=752,https://jinnews.net/kr/HEMU-NUCE/content/view/153740?page=752,check dataset card / original news site licenses before redistribution
v2q_015442,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153742?page=752,https://jinnews.net/kr/HEMU-NUCE/content/view/153742?page=752,check dataset card / original news site licenses before redistribution
v2q_015443,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153746?page=752,https://jinnews.net/kr/HEMU-NUCE/content/view/153746?page=752,check dataset card / original news site licenses before redistribution
v2q_015444,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153864?page=751,https://jinnews.net/kr/HEMU-NUCE/content/view/153864?page=751,check dataset card / original news site licenses before redistribution
v2q_015445,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153870?page=751,https://jinnews.net/kr/HEMU-NUCE/content/view/153870?page=751,check dataset card / original news site licenses before redistribution
v2q_015446,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/153872?page=751,https://jinnews.net/kr/HEMU-NUCE/content/view/153872?page=751,check dataset card / original news site licenses before redistribution
v2q_015447,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154004?page=750,https://jinnews.net/kr/HEMU-NUCE/content/view/154004?page=750,check dataset card / original news site licenses before redistribution
v2q_015448,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154024?page=750,https://jinnews.net/kr/HEMU-NUCE/content/view/154024?page=750,check dataset card / original news site licenses before redistribution
v2q_015449,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154176?page=749,https://jinnews.net/kr/HEMU-NUCE/content/view/154176?page=749,check dataset card / original news site licenses before redistribution
v2q_015450,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154184?page=749,https://jinnews.net/kr/HEMU-NUCE/content/view/154184?page=749,check dataset card / original news site licenses before redistribution
v2q_015451,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154188?page=749,https://jinnews.net/kr/HEMU-NUCE/content/view/154188?page=749,check dataset card / original news site licenses before redistribution
v2q_015452,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154293?page=748,https://jinnews.net/kr/HEMU-NUCE/content/view/154293?page=748,check dataset card / original news site licenses before redistribution
v2q_015453,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154295?page=748,https://jinnews.net/kr/HEMU-NUCE/content/view/154295?page=748,check dataset card / original news site licenses before redistribution
v2q_015454,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154327?page=748,https://jinnews.net/kr/HEMU-NUCE/content/view/154327?page=748,check dataset card / original news site licenses before redistribution
v2q_015455,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154329?page=748,https://jinnews.net/kr/HEMU-NUCE/content/view/154329?page=748,check dataset card / original news site licenses before redistribution
v2q_015456,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154335?page=748,https://jinnews.net/kr/HEMU-NUCE/content/view/154335?page=748,check dataset card / original news site licenses before redistribution
v2q_015457,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154349?page=748,https://jinnews.net/kr/HEMU-NUCE/content/view/154349?page=748,check dataset card / original news site licenses before redistribution
v2q_015458,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154446?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154446?page=747,check dataset card / original news site licenses before redistribution
v2q_015459,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154448?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154448?page=747,check dataset card / original news site licenses before redistribution
v2q_015460,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154456?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154456?page=747,check dataset card / original news site licenses before redistribution
v2q_015461,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154458?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154458?page=747,check dataset card / original news site licenses before redistribution
v2q_015462,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154473?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154473?page=747,check dataset card / original news site licenses before redistribution
v2q_015463,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154508?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154508?page=747,check dataset card / original news site licenses before redistribution
v2q_015464,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154511?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154511?page=747,check dataset card / original news site licenses before redistribution
v2q_015465,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154512?page=747,https://jinnews.net/kr/HEMU-NUCE/content/view/154512?page=747,check dataset card / original news site licenses before redistribution
v2q_015466,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154604?page=746,https://jinnews.net/kr/HEMU-NUCE/content/view/154604?page=746,check dataset card / original news site licenses before redistribution
v2q_015467,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154612?page=746,https://jinnews.net/kr/HEMU-NUCE/content/view/154612?page=746,check dataset card / original news site licenses before redistribution
v2q_015468,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154633?page=746,https://jinnews.net/kr/HEMU-NUCE/content/view/154633?page=746,check dataset card / original news site licenses before redistribution
v2q_015469,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154744?page=745,https://jinnews.net/kr/HEMU-NUCE/content/view/154744?page=745,check dataset card / original news site licenses before redistribution
v2q_015470,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154755?page=745,https://jinnews.net/kr/HEMU-NUCE/content/view/154755?page=745,check dataset card / original news site licenses before redistribution
v2q_015471,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154787?page=745,https://jinnews.net/kr/HEMU-NUCE/content/view/154787?page=745,check dataset card / original news site licenses before redistribution
v2q_015472,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154795?page=745,https://jinnews.net/kr/HEMU-NUCE/content/view/154795?page=745,check dataset card / original news site licenses before redistribution
v2q_015473,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154916?page=744,https://jinnews.net/kr/HEMU-NUCE/content/view/154916?page=744,check dataset card / original news site licenses before redistribution
v2q_015474,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154918?page=744,https://jinnews.net/kr/HEMU-NUCE/content/view/154918?page=744,check dataset card / original news site licenses before redistribution
v2q_015475,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/154960?page=744,https://jinnews.net/kr/HEMU-NUCE/content/view/154960?page=744,check dataset card / original news site licenses before redistribution
v2q_015476,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155027?page=743,https://jinnews.net/kr/HEMU-NUCE/content/view/155027?page=743,check dataset card / original news site licenses before redistribution
v2q_015477,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155095?page=743,https://jinnews.net/kr/HEMU-NUCE/content/view/155095?page=743,check dataset card / original news site licenses before redistribution
v2q_015478,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155305?page=741,https://jinnews.net/kr/HEMU-NUCE/content/view/155305?page=741,check dataset card / original news site licenses before redistribution
v2q_015479,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155360?page=741,https://jinnews.net/kr/HEMU-NUCE/content/view/155360?page=741,check dataset card / original news site licenses before redistribution
v2q_015480,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155362?page=741,https://jinnews.net/kr/HEMU-NUCE/content/view/155362?page=741,check dataset card / original news site licenses before redistribution
v2q_015481,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155488?page=740,https://jinnews.net/kr/HEMU-NUCE/content/view/155488?page=740,check dataset card / original news site licenses before redistribution
v2q_015482,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155582?page=739,https://jinnews.net/kr/HEMU-NUCE/content/view/155582?page=739,check dataset card / original news site licenses before redistribution
v2q_015483,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155625?page=739,https://jinnews.net/kr/HEMU-NUCE/content/view/155625?page=739,check dataset card / original news site licenses before redistribution
v2q_015484,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155758?page=738,https://jinnews.net/kr/HEMU-NUCE/content/view/155758?page=738,check dataset card / original news site licenses before redistribution
v2q_015485,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155849?page=737,https://jinnews.net/kr/HEMU-NUCE/content/view/155849?page=737,check dataset card / original news site licenses before redistribution
v2q_015486,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/155855?page=737,https://jinnews.net/kr/HEMU-NUCE/content/view/155855?page=737,check dataset card / original news site licenses before redistribution
v2q_015487,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156051?page=736,https://jinnews.net/kr/HEMU-NUCE/content/view/156051?page=736,check dataset card / original news site licenses before redistribution
v2q_015488,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156112?page=735,https://jinnews.net/kr/HEMU-NUCE/content/view/156112?page=735,check dataset card / original news site licenses before redistribution
v2q_015489,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156151?page=735,https://jinnews.net/kr/HEMU-NUCE/content/view/156151?page=735,check dataset card / original news site licenses before redistribution
v2q_015490,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156193?page=735,https://jinnews.net/kr/HEMU-NUCE/content/view/156193?page=735,check dataset card / original news site licenses before redistribution
v2q_015491,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156269?page=734,https://jinnews.net/kr/HEMU-NUCE/content/view/156269?page=734,check dataset card / original news site licenses before redistribution
v2q_015492,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156289?page=734,https://jinnews.net/kr/HEMU-NUCE/content/view/156289?page=734,check dataset card / original news site licenses before redistribution
v2q_015493,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156368?page=733,https://jinnews.net/kr/HEMU-NUCE/content/view/156368?page=733,check dataset card / original news site licenses before redistribution
v2q_015494,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156374?page=733,https://jinnews.net/kr/HEMU-NUCE/content/view/156374?page=733,check dataset card / original news site licenses before redistribution
v2q_015495,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156534?page=732,https://jinnews.net/kr/HEMU-NUCE/content/view/156534?page=732,check dataset card / original news site licenses before redistribution
v2q_015496,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156535?page=732,https://jinnews.net/kr/HEMU-NUCE/content/view/156535?page=732,check dataset card / original news site licenses before redistribution
v2q_015497,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156549?page=732,https://jinnews.net/kr/HEMU-NUCE/content/view/156549?page=732,check dataset card / original news site licenses before redistribution
v2q_015498,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156587?page=732,https://jinnews.net/kr/HEMU-NUCE/content/view/156587?page=732,check dataset card / original news site licenses before redistribution
v2q_015499,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156783?page=731,https://jinnews.net/kr/HEMU-NUCE/content/view/156783?page=731,check dataset card / original news site licenses before redistribution
v2q_015500,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156849?page=730,https://jinnews.net/kr/HEMU-NUCE/content/view/156849?page=730,check dataset card / original news site licenses before redistribution
v2q_015501,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156871?page=730,https://jinnews.net/kr/HEMU-NUCE/content/view/156871?page=730,check dataset card / original news site licenses before redistribution
v2q_015502,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156908?page=730,https://jinnews.net/kr/HEMU-NUCE/content/view/156908?page=730,check dataset card / original news site licenses before redistribution
v2q_015503,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156906?page=730,https://jinnews.net/kr/HEMU-NUCE/content/view/156906?page=730,check dataset card / original news site licenses before redistribution
v2q_015504,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156912?page=730,https://jinnews.net/kr/HEMU-NUCE/content/view/156912?page=730,check dataset card / original news site licenses before redistribution
v2q_015505,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/156987?page=729,https://jinnews.net/kr/HEMU-NUCE/content/view/156987?page=729,check dataset card / original news site licenses before redistribution
v2q_015506,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157024?page=729,https://jinnews.net/kr/HEMU-NUCE/content/view/157024?page=729,check dataset card / original news site licenses before redistribution
v2q_015507,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157158?page=728,https://jinnews.net/kr/HEMU-NUCE/content/view/157158?page=728,check dataset card / original news site licenses before redistribution
v2q_015508,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157160?page=728,https://jinnews.net/kr/HEMU-NUCE/content/view/157160?page=728,check dataset card / original news site licenses before redistribution
v2q_015509,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157174?page=728,https://jinnews.net/kr/HEMU-NUCE/content/view/157174?page=728,check dataset card / original news site licenses before redistribution
v2q_015510,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157243?page=728,https://jinnews.net/kr/HEMU-NUCE/content/view/157243?page=728,check dataset card / original news site licenses before redistribution
v2q_015511,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157322?page=727,https://jinnews.net/kr/HEMU-NUCE/content/view/157322?page=727,check dataset card / original news site licenses before redistribution
v2q_015512,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157490?page=726,https://jinnews.net/kr/HEMU-NUCE/content/view/157490?page=726,check dataset card / original news site licenses before redistribution
v2q_015513,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157492?page=726,https://jinnews.net/kr/HEMU-NUCE/content/view/157492?page=726,check dataset card / original news site licenses before redistribution
v2q_015514,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157497?page=726,https://jinnews.net/kr/HEMU-NUCE/content/view/157497?page=726,check dataset card / original news site licenses before redistribution
v2q_015515,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157499?page=726,https://jinnews.net/kr/HEMU-NUCE/content/view/157499?page=726,check dataset card / original news site licenses before redistribution
v2q_015516,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157577?page=725,https://jinnews.net/kr/HEMU-NUCE/content/view/157577?page=725,check dataset card / original news site licenses before redistribution
v2q_015517,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157585?page=725,https://jinnews.net/kr/HEMU-NUCE/content/view/157585?page=725,check dataset card / original news site licenses before redistribution
v2q_015518,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157659?page=725,https://jinnews.net/kr/HEMU-NUCE/content/view/157659?page=725,check dataset card / original news site licenses before redistribution
v2q_015519,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157663?page=725,https://jinnews.net/kr/HEMU-NUCE/content/view/157663?page=725,check dataset card / original news site licenses before redistribution
v2q_015520,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157739?page=724,https://jinnews.net/kr/HEMU-NUCE/content/view/157739?page=724,check dataset card / original news site licenses before redistribution
v2q_015521,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157741?page=724,https://jinnews.net/kr/HEMU-NUCE/content/view/157741?page=724,check dataset card / original news site licenses before redistribution
v2q_015522,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157751?page=724,https://jinnews.net/kr/HEMU-NUCE/content/view/157751?page=724,check dataset card / original news site licenses before redistribution
v2q_015523,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157762?page=724,https://jinnews.net/kr/HEMU-NUCE/content/view/157762?page=724,check dataset card / original news site licenses before redistribution
v2q_015524,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157801?page=724,https://jinnews.net/kr/HEMU-NUCE/content/view/157801?page=724,check dataset card / original news site licenses before redistribution
v2q_015525,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157883?page=723,https://jinnews.net/kr/HEMU-NUCE/content/view/157883?page=723,check dataset card / original news site licenses before redistribution
v2q_015526,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157926?page=723,https://jinnews.net/kr/HEMU-NUCE/content/view/157926?page=723,check dataset card / original news site licenses before redistribution
v2q_015527,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/157960?page=723,https://jinnews.net/kr/HEMU-NUCE/content/view/157960?page=723,check dataset card / original news site licenses before redistribution
v2q_015528,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158076?page=722,https://jinnews.net/kr/HEMU-NUCE/content/view/158076?page=722,check dataset card / original news site licenses before redistribution
v2q_015529,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158099?page=722,https://jinnews.net/kr/HEMU-NUCE/content/view/158099?page=722,check dataset card / original news site licenses before redistribution
v2q_015530,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158160?page=721,https://jinnews.net/kr/HEMU-NUCE/content/view/158160?page=721,check dataset card / original news site licenses before redistribution
v2q_015531,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158210?page=721,https://jinnews.net/kr/HEMU-NUCE/content/view/158210?page=721,check dataset card / original news site licenses before redistribution
v2q_015532,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158316?page=720,https://jinnews.net/kr/HEMU-NUCE/content/view/158316?page=720,check dataset card / original news site licenses before redistribution
v2q_015533,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158362?page=720,https://jinnews.net/kr/HEMU-NUCE/content/view/158362?page=720,check dataset card / original news site licenses before redistribution
v2q_015534,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158394?page=720,https://jinnews.net/kr/HEMU-NUCE/content/view/158394?page=720,check dataset card / original news site licenses before redistribution
v2q_015535,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158437?page=719,https://jinnews.net/kr/HEMU-NUCE/content/view/158437?page=719,check dataset card / original news site licenses before redistribution
v2q_015536,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158442?page=719,https://jinnews.net/kr/HEMU-NUCE/content/view/158442?page=719,check dataset card / original news site licenses before redistribution
v2q_015537,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158514?page=719,https://jinnews.net/kr/HEMU-NUCE/content/view/158514?page=719,check dataset card / original news site licenses before redistribution
v2q_015538,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158609?page=718,https://jinnews.net/kr/HEMU-NUCE/content/view/158609?page=718,check dataset card / original news site licenses before redistribution
v2q_015539,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158776?page=717,https://jinnews.net/kr/HEMU-NUCE/content/view/158776?page=717,check dataset card / original news site licenses before redistribution
v2q_015540,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158791?page=717,https://jinnews.net/kr/HEMU-NUCE/content/view/158791?page=717,check dataset card / original news site licenses before redistribution
v2q_015541,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158815?page=717,https://jinnews.net/kr/HEMU-NUCE/content/view/158815?page=717,check dataset card / original news site licenses before redistribution
v2q_015542,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158829?page=717,https://jinnews.net/kr/HEMU-NUCE/content/view/158829?page=717,check dataset card / original news site licenses before redistribution
v2q_015543,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158924?page=716,https://jinnews.net/kr/HEMU-NUCE/content/view/158924?page=716,check dataset card / original news site licenses before redistribution
v2q_015544,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158947?page=716,https://jinnews.net/kr/HEMU-NUCE/content/view/158947?page=716,check dataset card / original news site licenses before redistribution
v2q_015545,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/158953?page=716,https://jinnews.net/kr/HEMU-NUCE/content/view/158953?page=716,check dataset card / original news site licenses before redistribution
v2q_015546,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159008?page=715,https://jinnews.net/kr/HEMU-NUCE/content/view/159008?page=715,check dataset card / original news site licenses before redistribution
v2q_015547,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159040?page=715,https://jinnews.net/kr/HEMU-NUCE/content/view/159040?page=715,check dataset card / original news site licenses before redistribution
v2q_015548,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159057?page=715,https://jinnews.net/kr/HEMU-NUCE/content/view/159057?page=715,check dataset card / original news site licenses before redistribution
v2q_015549,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159064?page=715,https://jinnews.net/kr/HEMU-NUCE/content/view/159064?page=715,check dataset card / original news site licenses before redistribution
v2q_015550,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159191?page=715,https://jinnews.net/kr/HEMU-NUCE/content/view/159191?page=715,check dataset card / original news site licenses before redistribution
v2q_015551,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159153?page=714,https://jinnews.net/kr/HEMU-NUCE/content/view/159153?page=714,check dataset card / original news site licenses before redistribution
v2q_015552,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159319?page=713,https://jinnews.net/kr/HEMU-NUCE/content/view/159319?page=713,check dataset card / original news site licenses before redistribution
v2q_015553,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159347?page=713,https://jinnews.net/kr/HEMU-NUCE/content/view/159347?page=713,check dataset card / original news site licenses before redistribution
v2q_015554,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159351?page=713,https://jinnews.net/kr/HEMU-NUCE/content/view/159351?page=713,check dataset card / original news site licenses before redistribution
v2q_015555,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159356?page=713,https://jinnews.net/kr/HEMU-NUCE/content/view/159356?page=713,check dataset card / original news site licenses before redistribution
v2q_015556,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159371?page=713,https://jinnews.net/kr/HEMU-NUCE/content/view/159371?page=713,check dataset card / original news site licenses before redistribution
v2q_015557,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159528?page=712,https://jinnews.net/kr/HEMU-NUCE/content/view/159528?page=712,check dataset card / original news site licenses before redistribution
v2q_015558,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159613?page=711,https://jinnews.net/kr/HEMU-NUCE/content/view/159613?page=711,check dataset card / original news site licenses before redistribution
v2q_015559,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159615?page=711,https://jinnews.net/kr/HEMU-NUCE/content/view/159615?page=711,check dataset card / original news site licenses before redistribution
v2q_015560,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159740?page=710,https://jinnews.net/kr/HEMU-NUCE/content/view/159740?page=710,check dataset card / original news site licenses before redistribution
v2q_015561,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159758?page=710,https://jinnews.net/kr/HEMU-NUCE/content/view/159758?page=710,check dataset card / original news site licenses before redistribution
v2q_015562,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159827?page=710,https://jinnews.net/kr/HEMU-NUCE/content/view/159827?page=710,check dataset card / original news site licenses before redistribution
v2q_015563,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159829?page=710,https://jinnews.net/kr/HEMU-NUCE/content/view/159829?page=710,check dataset card / original news site licenses before redistribution
v2q_015564,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159892?page=709,https://jinnews.net/kr/HEMU-NUCE/content/view/159892?page=709,check dataset card / original news site licenses before redistribution
v2q_015565,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159928?page=709,https://jinnews.net/kr/HEMU-NUCE/content/view/159928?page=709,check dataset card / original news site licenses before redistribution
v2q_015566,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159930?page=709,https://jinnews.net/kr/HEMU-NUCE/content/view/159930?page=709,check dataset card / original news site licenses before redistribution
v2q_015567,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/159939?page=709,https://jinnews.net/kr/HEMU-NUCE/content/view/159939?page=709,check dataset card / original news site licenses before redistribution
v2q_015568,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160024?page=708,https://jinnews.net/kr/HEMU-NUCE/content/view/160024?page=708,check dataset card / original news site licenses before redistribution
v2q_015569,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160183?page=707,https://jinnews.net/kr/HEMU-NUCE/content/view/160183?page=707,check dataset card / original news site licenses before redistribution
v2q_015570,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160308?page=706,https://jinnews.net/kr/HEMU-NUCE/content/view/160308?page=706,check dataset card / original news site licenses before redistribution
v2q_015571,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160373?page=706,https://jinnews.net/kr/HEMU-NUCE/content/view/160373?page=706,check dataset card / original news site licenses before redistribution
v2q_015572,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160378?page=706,https://jinnews.net/kr/HEMU-NUCE/content/view/160378?page=706,check dataset card / original news site licenses before redistribution
v2q_015573,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160443?page=705,https://jinnews.net/kr/HEMU-NUCE/content/view/160443?page=705,check dataset card / original news site licenses before redistribution
v2q_015574,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160453?page=705,https://jinnews.net/kr/HEMU-NUCE/content/view/160453?page=705,check dataset card / original news site licenses before redistribution
v2q_015575,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160455?page=705,https://jinnews.net/kr/HEMU-NUCE/content/view/160455?page=705,check dataset card / original news site licenses before redistribution
v2q_015576,kurmanji_news,https://jinnews.net/kr/HEMU-NUCE/content/view/160459?page=705,https://jinnews.net/kr/HEMU-NUCE/content/view/160459?page=705,check dataset card / original news site licenses before redistribution
